fuelType,rating,renterTripsTaken,reviewCount,location.city,location.country,location.latitude,location.longitude,location.state,owner.id,rate.daily,vehicle.make,vehicle.model,vehicle.type,vehicle.year
GASOLINE,,0,0,Colorado Springs,US,38.965142,-104.78799,CO,11357093,82,Jeep,Wrangler,suv,2014
GASOLINE,5,44,41,Colorado Springs,US,38.82418,-104.853041,CO,10889285,39,Honda,Accord,car,2014
GASOLINE,5,10,9,Colorado Springs,US,38.824625,-104.854168,CO,10889285,50,Toyota,Sienna,minivan,2011
GASOLINE,5,4,4,Colorado Springs,US,38.824652,-104.854299,CO,10889285,54,Ford,F-150,truck,2010
GASOLINE,5,12,12,Peyton,US,38.97464,-104.60587,CO,7028241,74,BMW,X5,suv,2012
GASOLINE,5,32,29,Monument,US,39.081349,-104.843288,CO,8391623,249,Chevrolet,Corvette,car,2008
GASOLINE,5,9,8,Colorado Springs,US,38.917868,-104.75086,CO,15033739,70,Toyota,Tacoma,truck,2020
GASOLINE,5,18,15,Colorado Springs,US,38.825092,-104.852555,CO,10889285,34,Toyota,Camry Hybrid,car,2009
GASOLINE,4,2,2,Colorado Springs,US,38.75874,-104.819563,CO,7491315,90,Toyota,4Runner,suv,2015
GASOLINE,,0,0,Colorado Springs,US,38.934552,-104.696122,CO,15803569,175,Lexus,LC 500,car,2018
GASOLINE,,0,0,Colorado Springs,US,38.729548,-104.717718,CO,10139778,49,Nissan,Murano,suv,2015
GASOLINE,5,2,1,Colorado Springs,US,38.851514,-104.804542,CO,253544,95,BMW,5 Series,car,2011
GASOLINE,4.9,31,29,Denver,US,39.764655,-104.905183,CO,543152,95,Chevrolet,Suburban,suv,2011
GASOLINE,4.95,45,39,Denver,US,39.765752,-104.903203,CO,543152,95,Chevrolet,Suburban,suv,2012
GASOLINE,4.98,48,43,Denver,US,39.765326,-104.903,CO,543152,120,Chevrolet,Suburban,suv,2009
GASOLINE,5,48,42,Colorado Springs,US,38.96333,-104.789208,CO,11357093,45,Kia,Sorento,suv,2011
GASOLINE,5,9,8,Denver,US,39.765783,-104.903174,CO,543152,75,Chevrolet,Tahoe,suv,2011
GASOLINE,5,3,3,Colorado Springs,US,38.848925,-104.759138,CO,14469072,39,Acura,TL,car,2011
GASOLINE,4.88,64,59,Denver,US,39.765384,-104.905548,CO,543152,75,Ford,Mustang,car,2007
GASOLINE,4.81,46,42,Denver,US,39.766537,-104.904282,CO,543152,75,Chevrolet,Tahoe,suv,2011
GASOLINE,4.89,42,38,Colorado Springs,US,38.838951,-104.845668,CO,5997134,80,GMC,Yukon XL,suv,2014
GASOLINE,,0,0,Monument,US,39.065143,-104.833966,CO,15248243,1485,Ford,Mustang,car,2020
GASOLINE,5,2,1,Colorado Springs,US,39.002865,-104.8042,CO,10070271,35,Kia,Optima,car,2011
GASOLINE,4.94,24,17,Colorado Springs,US,38.867808,-104.685566,CO,10380258,36,Ford,Fusion,car,2013
GASOLINE,4.96,120,101,Denver,US,39.765683,-104.905445,CO,543152,73,GMC,Yukon,suv,2005
GASOLINE,4.83,20,12,Colorado Springs,US,38.917675,-104.683878,CO,13056047,39,Kia,Optima,car,2015
GASOLINE,4.97,95,87,Denver,US,39.76455,-104.902743,CO,543152,55,Chevrolet,TrailBlazer,suv,2009
GASOLINE,4.82,107,87,Colorado Springs,US,38.839199,-104.845158,CO,5997134,57,Jeep,Grand Cherokee,suv,2008
GASOLINE,5,11,11,Monument,US,39.09306,-104.844644,CO,6754509,75,Jeep,Wrangler,suv,2017
GASOLINE,4.89,33,27,Aurora,US,39.697029,-104.8099,CO,5290965,50,Hyundai,Tucson,suv,2019
GASOLINE,4.91,58,47,Aurora,US,39.696896,-104.808542,CO,5290965,45,Hyundai,Elantra,car,2018
GASOLINE,5,57,47,Colorado Springs,US,38.977996,-104.760834,CO,6963668,41,Honda,Ridgeline,truck,2006
GASOLINE,,0,0,Corpus Christi,US,27.832321,-97.571911,TX,14690366,110,FIAT,124 Convertible 2000,car,1979
GASOLINE,,0,0,Corpus Christi,US,27.705557,-97.401704,TX,15786248,30,Mitsubishi,Mirage,car,2015
GASOLINE,5,7,6,Burlington,US,39.036422,-84.718026,KY,1234398,40,Volkswagen,Jetta,car,2013
GASOLINE,5,2,2,Burlington,US,39.035802,-84.718348,KY,1234398,65,Ford,Flex,car,2017
GASOLINE,4.96,34,27,Fort Mitchell,US,39.049714,-84.551154,KY,2704097,79,Ford,Mustang,car,2010
GASOLINE,4.97,78,72,Cincinnati,US,39.204232,-84.581259,OH,10421637,76,Mercedes-Benz,CLA-Class,car,2017
GASOLINE,5,6,6,Cincinnati,US,39.104989,-84.557115,OH,15117327,59,Honda,Civic Sedan,car,2019
GASOLINE,5,4,4,Florence,US,39.003083,-84.62777,KY,8004030,42,Buick,LaCrosse,car,2014
DIESEL,5,1,1,Mason,US,39.328238,-84.294417,OH,1012840,90,Ram,3500,truck,2018
GASOLINE,5,2,1,Cincinnati,US,39.123053,-84.499166,OH,3062393,150,Dodge,Charger,car,2020
GASOLINE,5,3,3,Cincinnati,US,39.177084,-84.41851,OH,15601222,37,Kia,Optima,car,2018
GASOLINE,5,12,10,Florence,US,39.001868,-84.628591,KY,8004030,30,Ford,Focus,car,2014
GASOLINE,5,3,3,Fairfield,US,39.308364,-84.485972,OH,11048083,74,Ford,Mustang,car,2016
GASOLINE,4.73,64,56,Mason,US,39.354301,-84.334725,OH,3990019,32,Honda,Accord,car,2012
GASOLINE,5,2,2,Cincinnati,US,39.157346,-84.575427,OH,4781411,45,Ford,Fusion,car,2014
ELECTRIC,4.67,3,3,Cincinnati,US,39.290467,-84.374046,OH,7888875,225,Chevrolet,Bolt EV,car,2017
GASOLINE,5,71,66,Hebron,US,39.075481,-84.662665,KY,3784430,46,Volkswagen,Passat,car,2014
GASOLINE,,0,0,Fairfield,US,39.308287,-84.486679,OH,11048083,40,Jeep,Renegade,suv,2017
GASOLINE,5,9,9,Mason,US,39.354032,-84.335691,OH,3990019,38,Lexus,RX 350,suv,2008
GASOLINE,4.84,22,19,Fairfield,US,39.306594,-84.486181,OH,11048083,32,Chevrolet,Sonic,car,2017
GASOLINE,5,28,26,New Smyrna Beach,US,29.023861,-80.980508,FL,9870875,59,Chevrolet,Camaro,car,2015
GASOLINE,5,3,3,Port Orange,US,29.11704,-81.03384,FL,15390598,60,Mercedes-Benz,C-Class,car,2015
GASOLINE,5,10,9,Holly Hill,US,29.232085,-81.028149,FL,6305145,56,Nissan,Armada,suv,2014
GASOLINE,5,17,17,New Smyrna Beach,US,29.025491,-80.980584,FL,9870875,64,Jeep,Wrangler,suv,2014
GASOLINE,4.89,72,64,Port Orange,US,29.116819,-81.03491,FL,3758468,52,Audi,A3,car,2015
GASOLINE,5,14,10,New Smyrna Beach,US,29.0245,-80.980366,FL,9870875,34,Nissan,Altima,car,2014
GASOLINE,5,16,16,Port Orange,US,29.1154,-81.034238,FL,3758468,37,Chevrolet,Colorado,truck,2018
GASOLINE,4.95,74,64,Port Orange,US,29.115963,-81.034683,FL,3758468,30,Chevrolet,Sonic,car,2018
GASOLINE,5,12,9,New Smyrna Beach,US,29.024688,-80.980366,FL,9870875,33,Chevrolet,Cruze,car,2013
GASOLINE,4.97,37,36,Port Orange,US,29.116212,-81.034583,FL,3758468,29,Chevrolet,Spark,car,2019
GASOLINE,5,2,1,Winter Garden,US,28.473037,-81.624281,FL,14815241,51,Jeep,Renegade,suv,2019
GASOLINE,5,8,8,Winter Garden,US,28.473452,-81.623991,FL,14815241,41,Chevrolet,Equinox,suv,2020
GASOLINE,5,11,11,Winter Garden,US,28.472497,-81.623609,FL,14815241,41,Chevrolet,Equinox,suv,2020
GASOLINE,5,12,12,Dallas,US,32.817592,-96.819127,TX,6318784,42,Acura,RDX,suv,2010
GASOLINE,4.81,175,139,Dallas,US,32.826579,-96.847534,TX,1582843,35,Nissan,Versa,car,2017
GASOLINE,4.9,273,233,Dallas,US,32.826672,-96.847635,TX,1582843,42,Hyundai,Elantra,car,2017
GASOLINE,4.97,215,176,Dallas,US,32.826672,-96.847624,TX,1582843,42,Kia,Forte,car,2016
GASOLINE,4.83,246,204,Dallas,US,32.826107,-96.846618,TX,1582843,40,Toyota,Corolla,car,2017
GASOLINE,5,3,1,Rowlett,US,32.906833,-96.524621,TX,3224803,38,Volkswagen,Passat,car,2017
GASOLINE,4.89,216,174,Dallas,US,32.826507,-96.847597,TX,1582843,40,Ford,Fiesta,car,2016
GASOLINE,4.78,269,219,Dallas,US,32.826512,-96.847341,TX,1582843,38,Nissan,Versa,car,2017
GASOLINE,4.85,223,177,Dallas,US,32.825995,-96.848441,TX,1582843,40,Ford,Fiesta,car,2016
GASOLINE,4.99,124,108,Dallas,US,32.823881,-96.789914,TX,5494464,79,Jeep,Wrangler,suv,2018
GASOLINE,5,3,3,Rowlett,US,32.906704,-96.56635,TX,14442226,54,Jeep,Grand Cherokee,suv,2014
GASOLINE,4.17,8,6,DFW Airport,US,32.899833,-97.040301,TX,10091194,85,Audi,A6,car,2019
GASOLINE,,0,0,Dallas,US,32.825516,-96.859316,TX,7230130,68,Chevrolet,Blazer,suv,2019
GASOLINE,5,1,1,Dallas,US,32.819102,-96.809087,TX,6049737,145,Porsche,Macan,suv,2015
GASOLINE,5,4,3,Plano,US,33.080743,-96.739564,TX,2135384,79,Porsche,Boxster,car,1980
GASOLINE,4.77,26,22,Dallas,US,32.824741,-96.790031,TX,5494464,79,Jeep,Wrangler Unlimited,suv,2020
GASOLINE,5,20,19,Dallas,US,32.824396,-96.789414,TX,5494464,79,Jeep,Gladiator,truck,2020
GASOLINE,5,4,4,Dallas,US,32.824535,-96.790136,TX,5494464,49,Infiniti,Q60 Coupe,car,2015
GASOLINE,,0,0,Dallas,US,32.806222,-96.794152,TX,792702,58,Audi,A4,car,2018
GASOLINE,4.93,15,14,Dallas,US,32.823515,-96.791135,TX,5494464,69,Toyota,FJ Cruiser,suv,2012
GASOLINE,,0,0,Frisco,US,33.150364,-96.862211,TX,1387898,199,BMW,M6,car,2016
GASOLINE,,0,0,Dallas,US,32.932589,-96.747242,TX,15340626,45,Honda,CR-V,suv,2012
GASOLINE,4,2,2,Forney,US,32.757929,-96.456648,TX,14776924,59,Chrysler,Pacifica,minivan,2019
GASOLINE,5,1,1,Dallas,US,32.950872,-96.824533,TX,1798930,62,Ford,F-150,truck,2019
GASOLINE,5,4,3,Dallas,US,32.824204,-96.791087,TX,5494464,79,BMW,3 Series,car,2013
GASOLINE,4.95,22,20,Dallas,US,32.824605,-96.789491,TX,5494464,69,BMW,3 Series,car,2013
GASOLINE,4.95,22,22,Dallas,US,32.930777,-96.82193,TX,8489353,38,Honda,Accord,car,2014
GASOLINE,5,6,5,Dallas,US,32.814518,-96.816507,TX,5855067,210,Maserati,Levante,suv,2018
GASOLINE,5,14,11,Dallas,US,32.82499,-96.791473,TX,5494464,70,Toyota,Tundra,truck,2019
GASOLINE,5,32,30,Dallas,US,32.825477,-96.790763,TX,5494464,59,Mercedes-Benz,GLK-Class,suv,2013
GASOLINE,,0,0,Dallas,US,32.817265,-96.707891,TX,14457543,64,Jeep,Grand Cherokee,suv,2015
GASOLINE,5,20,17,Dallas,US,32.824416,-96.7902,TX,5494464,159,Toyota,Supra,car,2020
GASOLINE,5,4,4,Dallas,US,32.811191,-96.783599,TX,8845805,55,Lexus,NX,suv,2020
GASOLINE,4.95,27,22,Dallas,US,32.907868,-96.726639,TX,506196,55,Toyota,Sienna,minivan,2016
GASOLINE,,0,0,Plano,US,33.023417,-96.836541,TX,711074,25,Toyota,Yaris,car,2008
GASOLINE,5,26,22,Dallas,US,32.869273,-96.769197,TX,14689335,32,Chevrolet,Malibu,car,2016
GASOLINE,,0,0,Troy,US,39.994943,-84.205313,OH,15530845,56,Chevrolet,Camaro,car,2012
GASOLINE,,0,0,Dayton,US,39.758992,-84.034953,OH,15629643,60,Ford,Mustang,car,2014
GASOLINE,4.81,114,83,Arlington,US,38.864034,-77.063553,VA,3276160,118,Maserati,Ghibli,car,2014
GASOLINE,4.6,67,47,Arlington,US,38.865753,-77.063567,VA,3276160,55,Mercedes-Benz,GL-Class,suv,2011
GASOLINE,4.65,138,116,Arlington,US,38.864043,-77.064212,VA,3276160,49,Audi,A4,car,2015
GASOLINE,5,12,10,Fort Washington,US,38.761382,-76.993609,MD,15252590,99,Mercedes-Benz,S-Class,car,2016
GASOLINE,4.78,29,23,Arlington,US,38.865244,-77.063796,VA,3276160,116,Porsche,Cayenne,suv,2011
GASOLINE,4.37,52,41,Arlington,US,38.864061,-77.063268,VA,3276160,49,Audi,A4,car,2013
GASOLINE,5,50,46,Arlington,US,38.862756,-77.063134,VA,11835475,124,Porsche,Boxster,car,2013
GASOLINE,4.41,20,17,Arlington,US,38.864768,-77.064223,VA,3276160,118,BMW,6 Series,car,2014
ELECTRIC,5,4,4,Fort Washington,US,38.759355,-76.968457,MD,5495663,200,Tesla,Model S,car,2018
GASOLINE,5,31,28,Arlington,US,38.847707,-77.075951,VA,11835475,140,Land Rover,Range Rover,suv,2017
GASOLINE,,0,0,Washington,US,38.92213,-77.031353,DC,15803376,64,BMW,X1,suv,2017
ELECTRIC,4.88,52,48,Hyattsville,US,38.969014,-76.953388,MD,3658429,199,Tesla,Model S,car,2017
GASOLINE,,0,0,Fairfax,US,38.848846,-77.321063,VA,1311978,61,Chevrolet,Camaro,car,2016
ELECTRIC,5,14,14,Hyattsville,US,38.967621,-76.9525,MD,3658429,329,Tesla,Model S,car,2016
HYBRID,5,52,50,Washington,US,38.902722,-77.020574,DC,3742820,310,BMW,i8,car,2015
GASOLINE,4.94,41,36,Washington,US,38.920954,-77.042164,DC,10684731,82,Mercedes-Benz,GLC-Class,suv,2018
GASOLINE,4.8,13,10,Alexandria,US,38.792365,-77.140527,VA,508232,70,BMW,3 Series,car,2017
GASOLINE,5,5,5,Waldorf,US,38.619887,-76.92286,MD,15211599,98,Land Rover,Range Rover Sport,suv,2015
GASOLINE,5,3,2,Arlington,US,38.862504,-77.056169,VA,10728061,125,Mercedes-Benz,C-Class,car,2017
HYBRID,5,20,18,Arlington,US,38.861611,-77.064008,VA,11835475,54,Ford,Fusion Energi,car,2016
GASOLINE,5,8,8,Annandale,US,38.811198,-77.1992,VA,15375135,45,BMW,3 Series,car,2018
GASOLINE,5,10,9,Fairfax,US,38.817119,-77.27761,VA,7641399,56,Honda,Odyssey,minivan,2015
GASOLINE,5,18,15,Alexandria,US,38.776152,-77.057532,VA,11599884,36,Mercury,Mariner,suv,2010
ELECTRIC,4.6,5,5,Arlington,US,38.852358,-77.091237,VA,8324137,105,Tesla,Model 3,car,2019
GASOLINE,5,1,1,Hyattsville,US,38.955573,-76.939194,MD,11138191,300,Mercedes-Benz,G-Class,suv,2017
ELECTRIC,5,6,5,Arlington,US,38.85247,-77.090419,VA,8324137,100,Tesla,Model 3,car,2019
GASOLINE,5,4,3,Fort Washington,US,38.759038,-76.967864,MD,5495663,278,Land Rover,Range Rover Sport,suv,2015
GASOLINE,5,4,2,Alexandria,US,38.821702,-77.135531,VA,8160693,143,Jeep,Wrangler,suv,2015
GASOLINE,,2,0,Fairfax,US,38.817165,-77.277126,VA,7641399,34,Nissan,Altima,car,2016
GASOLINE,4.55,129,109,Washington,US,38.857515,-76.987366,DC,3632124,45,Nissan,Rogue,suv,2011
GASOLINE,4,3,3,Clinton,US,38.757262,-76.881817,MD,10942942,50,Chevrolet,Malibu,car,2015
GASOLINE,5,25,25,Fairfax,US,38.815425,-77.275908,VA,7641399,40,Acura,ILX,car,2017
GASOLINE,,1,0,Fairfax,US,38.814798,-77.277418,VA,7641399,41,Ford,Escape,suv,2016
GASOLINE,5,18,18,Washington,US,38.860412,-76.983951,DC,3632124,50,Nissan,Altima,car,2017
GASOLINE,4.82,35,33,Washington,US,38.859764,-76.983593,DC,3632124,45,Kia,Soul,car,2016
GASOLINE,4.95,47,41,Washington,US,38.913437,-77.031031,DC,11331832,98,Mercedes-benz,C-Class,car,2019
GASOLINE,5,1,1,Fairfax,US,38.816263,-77.275624,VA,7641399,32,Volkswagen,Jetta,car,2014
GASOLINE,5,1,1,Fairfax,US,38.816099,-77.277158,VA,7641399,34,Mazda,3,car,2014
GASOLINE,4.88,10,8,Fairfax,US,38.815726,-77.276527,VA,7641399,32,Hyundai,Elantra,car,2015
GASOLINE,5,2,2,Fairfax,US,38.816203,-77.277427,VA,7641399,32,Nissan,Sentra,car,2016
GASOLINE,5,13,12,Fairfax,US,38.815614,-77.277493,VA,7641399,32,Ford,Focus,car,2015
GASOLINE,5,1,1,Washington,US,38.879384,-77.022907,DC,8051196,250,Porsche,Cayman,car,2016
GASOLINE,4.93,113,101,Vienna,US,38.930274,-77.240094,VA,2587169,59,Volkswagen,Jetta,car,2019
GASOLINE,4.67,7,6,Alexandria,US,38.795771,-77.10319,VA,11200709,32,Mazda,3,car,2011
HYBRID,4.64,12,11,West Springfield,US,38.778514,-77.246357,VA,1350938,329,BMW,i8,car,2015
GASOLINE,4.9,25,21,Washington,US,38.859847,-76.985291,DC,3632124,45,Hyundai,Elantra,car,2018
GASOLINE,5,2,2,Fairfax,US,38.814893,-77.277128,VA,7641399,32,Hyundai,Elantra,car,2015
GASOLINE,5,6,5,Fairfax,US,38.815956,-77.277177,VA,7641399,31,Kia,Forte,car,2015
GASOLINE,5,2,2,Fairfax,US,38.815356,-77.276525,VA,7641399,30,Ford,Fiesta,car,2014
GASOLINE,5,3,2,Fairfax,US,38.815685,-77.276316,VA,7641399,30,Toyota,Corolla,car,2018
GASOLINE,5,13,12,Arlington,US,38.895102,-77.140222,VA,334173,179,BMW,M4,car,2016
GASOLINE,5,5,2,Arlington,US,38.857588,-77.106952,VA,15641562,32,Chevrolet,Spark,car,2015
GASOLINE,5,12,10,Falls Church,US,38.859691,-77.148981,VA,1869655,80,Subaru,Impreza,car,2011
HYBRID,5,91,70,Washington,US,38.938625,-77.025375,DC,2730787,49,Chevrolet,Volt,car,2014
GASOLINE,5,14,13,Woodbridge,US,38.624906,-77.273802,VA,13251172,46,Honda,Accord Sedan,car,2019
GASOLINE,,0,0,Bethesda,US,39.01399,-77.10559,MD,1202055,159,Audi,S6,car,2016
GASOLINE,,0,0,Alexandria,US,38.829931,-77.123085,VA,3047832,69,Audi,A6,car,2016
GASOLINE,4.96,113,81,Alexandria,US,38.828838,-77.053597,VA,2402157,36,Ford,Explorer Sport Trac,truck,2007
GASOLINE,5,2,1,Falls Church,US,38.843211,-77.141694,VA,14775761,28,Nissan,Rogue,suv,2014
GASOLINE,5,1,1,Alexandria,US,38.803004,-77.160451,VA,8359553,37,Nissan,Versa Note,car,2017
GASOLINE,,0,0,Tyson’s,US,38.918139,-77.219528,VA,2457793,750,Mercedes-Benz,C-Class,car,2017
GASOLINE,,0,0,Arlington,US,38.855983,-77.052005,VA,8001615,50,Volkswagen,Jetta,car,2017
GASOLINE,,0,0,Alexandria,US,38.804392,-77.059787,VA,8359553,49,Hyundai,Elantra,car,2018
GASOLINE,3,1,1,Annandale,US,38.810849,-77.186048,VA,15641562,30,Chevrolet,Spark,car,2013
GASOLINE,5,17,15,Denver,US,39.671365,-104.942136,CO,6821053,45,Subaru,Legacy,car,2018
ELECTRIC,5,28,25,Denver,US,39.714197,-104.927727,CO,8689016,149,Tesla,Model X,suv,2019
DIESEL,4.91,46,44,Denver,US,39.714198,-104.927761,CO,8689016,90,Mercedes-Benz,GL-Class,suv,2015
ELECTRIC,5,89,83,Denver,US,39.713124,-104.927199,CO,8689016,109,Tesla,Model 3,car,2018
ELECTRIC,4.97,70,64,Denver,US,39.71462,-104.928929,CO,8689016,109,Tesla,Model 3,car,2019
GASOLINE,4.92,13,12,Aurora,US,39.80434,-104.685084,CO,30050,45,Subaru,Outback,suv,2014
ELECTRIC,4.96,54,49,Denver,US,39.713542,-104.928169,CO,8689016,159,Tesla,Model X,suv,2019
ELECTRIC,5,43,35,Denver,US,39.713131,-104.928574,CO,8689016,159,Tesla,Model X,suv,2020
GASOLINE,5,66,61,Denver ,US,39.794452,-104.773309,CO,5420642,74,Dodge,Challenger,car,2017
ELECTRIC,4.73,41,33,Denver,US,39.714329,-104.927194,CO,8689016,109,Tesla,Model 3,car,2020
HYBRID,5,28,25,Denver,US,39.793703,-104.797666,CO,835786,43,Chevrolet,Volt,car,2016
GASOLINE,5,37,35,Commerce City,US,39.907959,-104.736298,CO,10369583,60,Nissan,Maxima,car,2017
GASOLINE,5,39,34,Denver,US,39.741844,-104.903496,CO,6740893,74,Toyota,4Runner,suv,2019
ELECTRIC,4.97,41,34,Littleton,US,39.56023,-104.961072,CO,10558004,155,Tesla,Model X,suv,2019
GASOLINE,5,40,36,Broomfield,US,39.946622,-105.119802,CO,10209043,101,GMC,Yukon XL,suv,2017
ELECTRIC,5,3,2,Denver,US,39.773572,-104.794786,CO,3971140,147,Tesla,Model X,suv,2016
GASOLINE,4.91,79,69,Denver ,US,39.793457,-104.773839,CO,5420642,69,Mercedes-Benz,GLA-Class,suv,2016
GASOLINE,4.89,41,28,Denver,US,39.776626,-104.738775,CO,6851915,54,Toyota,FJ Cruiser,suv,2008
GASOLINE,4.68,159,117,Lakewood,US,39.706807,-105.076132,CO,2245310,48,Toyota,4Runner,suv,2005
,4.85,173,123,Lakewood,US,39.70576,-105.077906,CO,2245310,50,Toyota,4Runner,suv,2006
GASOLINE,4.82,163,119,Lakewood,US,39.705922,-105.079054,CO,2245310,47,Toyota,4Runner,suv,2005
GASOLINE,4.9,52,40,Lakewood,US,39.734216,-105.079986,CO,4057191,60,Hyundai,Santa Fe Sport,suv,2018
ELECTRIC,5,23,21,Highlands Ranch,US,39.559586,-104.962825,CO,10558004,140,Tesla,Model X,suv,2020
GASOLINE,4.93,55,41,Commerce City,US,39.869172,-104.786883,CO,2318184,55,Jeep,Renegade,suv,2017
GASOLINE,5,1,1,Commerce City,US,39.908473,-104.73536,CO,10369583,118,Jaguar,XJ,car,2013
GASOLINE,4.96,70,50,Lakewood,US,39.7061,-105.078387,CO,2245310,49,Toyota,4Runner,suv,2005
GASOLINE,4.83,123,105,Commerce City,US,39.869596,-104.78768,CO,2318184,55,Nissan,Pathfinder,suv,2012
GASOLINE,4.88,161,129,Commerce City,US,39.869635,-104.7878,CO,2318184,45,Toyota,RAV4,suv,2010
GASOLINE,4.96,28,26,Denver,US,39.794467,-104.798809,CO,835786,40,FIAT,500,car,2012
DIESEL,5,17,16,Commerce City,US,39.910266,-104.795801,CO,8685806,75,Mercedes-Benz,M-Class,suv,2012
GASOLINE,5,12,9,Denver ,US,39.808296,-104.777482,CO,5765543,47,Nissan,Pathfinder,suv,2011
GASOLINE,4.98,52,46,Lakewood,US,39.734809,-105.07963,CO,4057191,60,Ford,F-150,truck,2008
GASOLINE,4.73,118,82,Lakewood,US,39.705556,-105.076869,CO,2245310,40,Toyota,Sienna,minivan,2006
GASOLINE,4.94,19,16,Denver ,US,39.803635,-104.779557,CO,5765543,50,Nissan,Pathfinder,suv,2012
GASOLINE,4.93,126,96,Lakewood,US,39.734605,-105.079754,CO,4057191,60,Subaru,Forester,suv,2017
GASOLINE,5,45,42,Aurora,US,39.820303,-104.690932,CO,4913195,65,BMW,5 Series,car,2012
GASOLINE,4.68,141,97,Lakewood,US,39.706171,-105.07742,CO,2245310,40,Toyota,Sienna,minivan,2005
GASOLINE,4.83,21,18,Lakewood,US,39.73408,-105.079221,CO,4057191,50,Subaru,Forester,suv,2014
GASOLINE,4.67,11,9,Aurora,US,39.718488,-104.700303,CO,4913195,75,Jeep,Wrangler Unlimited,suv,2020
GASOLINE,4.95,26,22,Denver ,US,39.791667,-104.773493,CO,5420642,61,BMW,5 Series,car,2011
GASOLINE,4.61,29,23,Loveland,US,40.409035,-104.996058,CO,3856661,79,Chevrolet,Express,van,2010
GASOLINE,5,20,15,Commerce City,US,39.87047,-104.786751,CO,2318184,52,Subaru,Forester,suv,2014
GASOLINE,4.67,136,93,Lakewood,US,39.706186,-105.078132,CO,2245310,40,Toyota,Sienna,minivan,2007
GASOLINE,4.8,193,144,Commerce City,US,39.869634,-104.787864,CO,2318184,62,Subaru,Legacy,car,2008
GASOLINE,4.89,12,9,Denver,US,39.775958,-105.036876,CO,13620611,75,Ford,F-150,truck,2014
GASOLINE,4.9,180,150,Commerce City,US,39.869727,-104.78785,CO,2318184,60,Toyota,4Runner,suv,2009
GASOLINE,4.92,16,12,Commerce City,US,39.868796,-104.787941,CO,2318184,55,Nissan,Pathfinder,suv,2014
GASOLINE,4.93,18,15,Commerce City,US,39.869942,-104.787963,CO,2318184,55,Nissan,Pathfinder,suv,2012
GASOLINE,5,33,29,WheatRidge,US,39.772494,-105.08698,CO,10374464,68,Subaru,Outback,suv,2017
GASOLINE,4.53,117,72,Lakewood,US,39.704743,-105.077398,CO,2245310,42,Toyota,Sienna,minivan,2006
GASOLINE,4.8,146,104,Lakewood,US,39.705876,-105.077113,CO,2245310,52,Toyota,FJ Cruiser,suv,2008
GASOLINE,4.97,85,65,Commerce City,US,39.869296,-104.787612,CO,2318184,55,Nissan,Frontier,truck,2019
ELECTRIC,5,8,8,Louisville,US,39.989814,-105.131488,CO,12784424,135,Tesla,Model X,suv,2020
GASOLINE,4.62,144,99,Lakewood,US,39.705898,-105.07661,CO,2245310,49,Toyota,Sienna,minivan,2012
GASOLINE,4.64,102,77,Lakewood,US,39.706843,-105.078015,CO,2245310,55,Toyota,Sienna,minivan,2012
GASOLINE,4.85,14,13,Aurora,US,39.701923,-104.841753,CO,8433821,70,GMC,Acadia,suv,2014
GASOLINE,4.82,203,155,Commerce City,US,39.869624,-104.787849,CO,2318184,45,Toyota,RAV4,suv,2006
GASOLINE,4.87,65,52,Lakewood,US,39.705578,-105.07683,CO,2245310,49,Toyota,4Runner,suv,2008
GASOLINE,4.81,65,58,Denver,US,39.754155,-105.006052,CO,2299459,35,Honda,Civic,car,2016
ELECTRIC,5,36,33,Denver,US,39.733513,-104.9924,CO,8388004,96,Tesla,Model 3,car,2018
GASOLINE,4.94,101,80,Lakewood,US,39.706864,-105.076578,CO,2245310,55,Toyota,Tacoma,truck,2016
GASOLINE,4.6,12,10,Thornton,US,39.961755,-104.961103,CO,11641674,115,Cadillac,Escalade,suv,2015
GASOLINE,4.64,136,107,Lakewood,US,39.706289,-105.078946,CO,2245310,45,Toyota,4Runner,suv,2005
GASOLINE,4.82,20,17,Commerce City,US,39.869707,-104.786952,CO,2318184,50,Toyota,RAV4,suv,2013
GASOLINE,5,20,16,Brighton,US,39.964791,-104.802403,CO,10318818,89,INFINITI,QX60,suv,2018
GASOLINE,4.77,125,84,Lakewood,US,39.705395,-105.076183,CO,2245310,48,Toyota,Sienna,minivan,2011
GASOLINE,4.6,62,47,Lakewood,US,39.704967,-105.077319,CO,2245310,50,Toyota,4Runner,suv,2008
GASOLINE,4.89,12,9,Denver ,US,39.80334,-104.779393,CO,5765543,49,Nissan,Xterra,suv,2010
GASOLINE,4.57,164,110,Lakewood,US,39.70573,-105.076988,CO,2245310,45,Toyota,Sienna,minivan,2006
GASOLINE,4.83,170,133,Commerce City,US,39.869811,-104.787743,CO,2318184,50,Nissan,Xterra,suv,2012
HYBRID,5,18,17,Aurora,US,39.719834,-104.701169,CO,4913195,46,Toyota,Prius,car,2014
GASOLINE,4.91,190,152,Commerce City,US,39.869614,-104.787987,CO,2318184,50,Nissan,Xterra,suv,2011
GASOLINE,5,24,20,Aurora,US,39.719293,-104.702752,CO,9571373,75,Toyota,Tacoma,truck,2019
HYBRID,4.95,95,77,denver ,US,39.791476,-104.773488,CO,5420642,51,Toyota,Prius,car,2008
GASOLINE,4.95,78,61,Commerce City,US,39.868678,-104.787499,CO,2318184,45,Toyota,RAV4,suv,2010
